 9.96400000e-07  4.00000000e+02  9.96400000e-07  6.00000000e+02  9.96400000e-07 -2.00000000e+04 
 1.00140000e-06  4.00000000e+02  1.00140000e-06  6.00000000e+02  1.00140000e-06 -2.00000000e+04 
 1.00640000e-06  4.00000000e+02  1.00640000e-06  6.00000000e+02  1.00640000e-06 -2.00000000e+04 
 1.01140000e-06  4.00000000e+02  1.01140000e-06  6.00000000e+02  1.01140000e-06 -2.00000000e+04 
 1.01640000e-06  4.00000000e+02  1.01640000e-06  6.00000000e+02  1.01640000e-06 -2.00000000e+04 
 1.02140000e-06  4.00000000e+02  1.02140000e-06  6.00000000e+02  1.02140000e-06 -2.00000000e+04 
 1.02640000e-06  4.00000000e+02  1.02640000e-06  6.00000000e+02  1.02640000e-06 -2.00000000e+04 
 1.03140000e-06  4.00000000e+02  1.03140000e-06  6.00000000e+02  1.03140000e-06 -2.00000000e+04 
 1.03640000e-06  4.00000000e+02  1.03640000e-06  6.00000000e+02  1.03640000e-06 -2.00000000e+04 
 1.04140000e-06  4.00000000e+02  1.04140000e-06  6.00000000e+02  1.04140000e-06 -2.00000000e+04 
 1.04640000e-06  4.00000000e+02  1.04640000e-06  6.00000000e+02  1.04640000e-06 -2.00000000e+04 
 1.05140000e-06  4.00000000e+02  1.05140000e-06  6.00000000e+02  1.05140000e-06 -2.00000000e+04 
 1.05640000e-06  4.00000000e+02  1.05640000e-06  6.00000000e+02  1.05640000e-06 -2.00000000e+04 
 1.06140000e-06  4.00000000e+02  1.06140000e-06  6.00000000e+02  1.06140000e-06 -2.00000000e+04 
 1.06640000e-06  4.00000000e+02  1.06640000e-06  6.00000000e+02  1.06640000e-06 -2.00000000e+04 
 1.07140000e-06  4.00000000e+02  1.07140000e-06  6.00000000e+02  1.07140000e-06 -2.00000000e+04 
 1.07640000e-06  4.00000000e+02  1.07640000e-06  6.00000000e+02  1.07640000e-06 -2.00000000e+04 
 1.08140000e-06  4.00000000e+02  1.08140000e-06  6.00000000e+02  1.08140000e-06 -2.00000000e+04 
 1.08640000e-06  4.00000000e+02  1.08640000e-06  6.00000000e+02  1.08640000e-06 -2.00000000e+04 
 1.09140000e-06  4.00000000e+02  1.09140000e-06  6.00000000e+02  1.09140000e-06 -2.00000000e+04 
 1.09640000e-06  4.00000000e+02  1.09640000e-06  6.00000000e+02  1.09640000e-06 -2.00000000e+04 
 1.10140000e-06  4.00000000e+02  1.10140000e-06  6.00000000e+02  1.10140000e-06 -2.00000000e+04 
 1.10640000e-06  4.00000000e+02  1.10640000e-06  6.00000000e+02  1.10640000e-06 -2.00000000e+04 
 1.11140000e-06  4.00000000e+02  1.11140000e-06  6.00000000e+02  1.11140000e-06 -2.00000000e+04 
 1.11640000e-06  4.00000000e+02  1.11640000e-06  6.00000000e+02  1.11640000e-06 -2.00000000e+04 
 1.12140000e-06  4.00000000e+02  1.12140000e-06  6.00000000e+02  1.12140000e-06 -2.00000000e+04 
 1.12640000e-06  4.00000000e+02  1.12640000e-06  6.00000000e+02  1.12640000e-06 -2.00000000e+04 
 1.13140000e-06  4.00000000e+02  1.13140000e-06  6.00000000e+02  1.13140000e-06 -2.00000000e+04 
 1.13640000e-06  4.00000000e+02  1.13640000e-06  6.00000000e+02  1.13640000e-06 -2.00000000e+04 
 1.14140000e-06  4.00000000e+02  1.14140000e-06  6.00000000e+02  1.14140000e-06 -2.00000000e+04 
 1.14640000e-06  4.00000000e+02  1.14640000e-06  6.00000000e+02  1.14640000e-06 -2.00000000e+04 
 1.15140000e-06  4.00000000e+02  1.15140000e-06  6.00000000e+02  1.15140000e-06 -2.00000000e+04 
 1.15640000e-06  4.00000000e+02  1.15640000e-06  6.00000000e+02  1.15640000e-06 -2.00000000e+04 
 1.16140000e-06  4.00000000e+02  1.16140000e-06  6.00000000e+02  1.16140000e-06 -2.00000000e+04 
 1.16640000e-06  4.00000000e+02  1.16640000e-06  6.00000000e+02  1.16640000e-06 -2.00000000e+04 
 1.17140000e-06  4.00000000e+02  1.17140000e-06  6.00000000e+02  1.17140000e-06 -2.00000000e+04 
 1.17640000e-06  4.00000000e+02  1.17640000e-06  6.00000000e+02  1.17640000e-06 -2.00000000e+04 
 1.18140000e-06  4.00000000e+02  1.18140000e-06  6.00000000e+02  1.18140000e-06 -2.00000000e+04 
 1.18640000e-06  4.00000000e+02  1.18640000e-06  6.00000000e+02  1.18640000e-06 -2.00000000e+04 
